,commit id,categories,commit_message
842,3775da6,"['Testing', 'Refactoring']","Move Byte/CharStreams.concat into Byte/CharSource.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=42657113
"
843,536aeaa,['Maintenance'],"Shuffling from internal-only change.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=135500956
"
844,0a848bd,['Maintenance'],"Add new MediaTypes for use by WebFinger
(https://code.google.com/p/webfinger).
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=40829323
"
845,717ece9,['Documentation'],"{*Graph, Network}.java: change documentation of allowsSelfLoops() and allowsParallelEdges() to correct the type of exception that is thrown when one attempts to modify them in a way that the constraint prevents (e.g., adding a self-loop to a graph that doesn't allow them).

Technically this is a contract change, but in fact the implementations were already throwing IllegalArgumentException, so in practice anyone that was depending on that documentation being accurate (by, say, catching UnsupportedOperationException) was already in trouble, so IMO we should just make this change without trying to worry about backward compatibility; this is just a bug fix.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=147933338
"
846,db6b2b6,['Maintenance'],"Remove public from TypeResolver in Guava.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=31969908
"
847,72ae31f,['Documentation'],"Link to one templating system as an example.
On issue 1887, I said that we try to steer people to templating systems, but that's kind of a weak claim at present.

https://github.com/google/guava/issues/1887
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=79954411
"
848,9a37e92,"['Testing', 'Maintenance']","Add BloomFilter#canMergeWith(BloomFilter) which determines whether the
given bloom filter can be safely merged into this one.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=43357881
"
849,ccc239f,"['Testing', 'Maintenance']","Start some simple improvements to multimaps in code size and allocation count.

All of these measurements are taken after the switch to CompactHash* structures:
Initial ArrayListMultimapProGuard:
108287 bytes
97 classes
791 methods

Initial HashMultimapProGuard:
113059 bytes
99 classes
819 methods

Initial LinkedHashMultimapProGuard:
122946 bytes
106 classes
892 methods

RELNOTES=n/a

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=179580140
"
850,ce9b72a,['Maintenance'],"ImmutableIntArray.asList().stream() is now ""efficiently splittable"".

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=152991064
"
851,146e1f8,['Documentation'],"Add @CheckReturnValue to Collections2.transform(), Iterables.transform() and Lists.transform().
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=83443729
"
852,c9914b8,['Maintenance'],"Return the underlying graph/network for multiple calls to Graphs.transpose()

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=130954918
"
853,20a4275,"['Testing', 'Bug fix']","Fix LongMath.checkedPow to correctly error out on large negative inputs, and fix LongMathTest to test a full range of long inputs.  See https://github.com/google/guava/issues/2036 .
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=92571001
"
854,26eace7,"['Testing', 'Feature Add']","Open source FluentIterable.addTo.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=32438496
"
855,4dfc921,"['Testing', 'Feature Add']","Add RangeMap.span().
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=37068105
"
856,2e2f86f,"['Testing', 'Maintenance']","Migrate from deprecated isAssignableFrom to identical isSupertypeOf.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=85539357
"
857,bbdac75,"['Testing', 'Maintenance']","Add SortedCopyBenchmark and document its findings in the Ordering javadoc.
First rename away the existing benchmark for measuring comparator delegation
overhead.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=59694095
"
858,0e2a6cb,"['Testing', 'Maintenance']","Override Multiset.size() to clarify add additional javadocs.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=139078681
"
859,01223bd,['Maintenance'],"Reducing some critical sections
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=39926253
"
860,a25dfcd,['Maintenance'],"Remove the ""? super"" from the return type of the nodeOrder/edgeOrder methods. It doesn't actually provide any additional functionality for the user, just a mild annoyance. Also this is in line with the recommendation here:

[]

In partiular:

""In return types

Avoid using wildcards in return types and constants. You should almost never need to do this, and it puts a burden on the user.""

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=129689329
"
861,1f9c76b,['Maintenance'],"Improve performance of internal DependencyStack collection
"
862,c00df28,"['Testing', 'Clean up']","Automated code cleanups by internal tool.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=69390543
"
863,336d222,['Cross'],"add some logging for interceptors that may trigger issue 252.

git-svn-id: https://google-guice.googlecode.com/svn/trunk@1501 d779f126-a31b-0410-b53b-1d3aecad763e
"
864,66094fb,"['Testing', 'Feature Add']","Add isEagerSingleton.

Revision created by MOE tool push_codebase.
MOE_MIGRATION=4085
"
865,14e2703,"['Testing', 'Feature Add']","Implement hashCode and equals on type returned by Providers.of(...). There doesn't seem to be any reason *not* to provide these methods, and it means downstream code that does

bind(X.class).toProvider(Providers.of(null))

does not result in erroneous duplicate binding errors if Modules.override is used.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=65067530
"
866,16f8b0f,"['Testing', 'Bug fix']","fix issue 578, Providers.guicify loses injection points from the delegate.

git-svn-id: https://google-guice.googlecode.com/svn/trunk@1453 d779f126-a31b-0410-b53b-1d3aecad763e
"
867,713c06c,"['Testing', 'Bug fix', 'Documentation', 'Maintenance']","Fix issues reported by errorprone

99% of this is adding missing @Override annotations, in the long tail we also have

* insert missing calls to Assert.fail() in tests that are testing exception behavior
* rewrite a few cases of Foo.class.instanceof(c) to c instanceof Foo
* rewrite Class.newInstance - > Class.getConstructor().newInstance() which doesn't break checked exception checking.
* adding @javax.inject.Inject annotations to methods that override methods annotated with @javax.inject.Inject

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=131839622
"
868,4cde503,"['Maintenance', 'Build']","Bump version to 0.8-SNAPSHOT; fix benchmarks build.
"
869,5a1486a,"['Testing', 'Maintenance']","RequestBuilder: handle null values when Iterable is used for Field
"
870,a8f6fa6,['Bug fix'],"Fixed cause agent sorting on final merge.
"
871,e3645f1,['Bug fix'],Fixed issue #232 where live TV won't work if skip_internal_format_parser=true is set
872,f0fc4a3,['Documentation'],"Removed remaining nonprinting chars in comments.
"
873,b912c44,['Maintenance'],"Minor performance optimization was causing the schedules to not be updated under specific circumstances.
"
874,01dedc4,['Indentation'],"Update MMC.java

Modified the indenting."
875,7324605,"['Testing', 'Documentation', 'Maintenance']","Couple of small fixes for IterableSubject:
 - In the error message for UsingCorrespondence.contains(), say ""elements that"" instead of ""elements which"". It's a restrictive clause. (See e.g. http://www.getitwriteonline.com/archive/103103whichthat.htm for the grammar geekery.)
 - Clarify a couple of bits of javadoc which seems vague/confusing.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=130379377
"
876,d7de5b8,"['Testing', 'Maintenance']","Introduce Subject.ignore(), a protected method to support chained assertions
that have already failed.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=155094549
"
877,4c0a654,['Maintenance'],"Remove unnecessary type parameter from about().
Update the callers who were explicitly specifying type arguments.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=166920079
"
878,ab87267,['Maintenance'],"Make FailureStrategy fully abstract.

Users should prefer AbstractFailureStrategy or one of the alternatives detailed in the javadocs.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=157234730
"
879,adad37e,"['Maintenance', 'Refactoring', 'Documentation']","Reduce visibility of some MapSubject APIs.
Rename Attests to Asserts.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=75234355
"
880,54267b4,"['Testing', 'Maintenance']","Disambiguate subjects when they have equal toString() representations but
different class types.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=74337717
"
881,d1ab70e,"['Testing', 'Maintenance']","Pre-factoring

MOE_MIGRATED_REVID=166368648
"
882,cb5c2b2,"['Testing', 'Maintenance']","Set type_argument_index to zero for non-type argument type_path_kinds

as required by JVMS 4.7.20.2.

MOE_MIGRATED_REVID=137770084
"
883,33f1cab,['Clean up'],"Remove incorrect import.
"
884,30806c6,['Maintenance'],"Stub out ModShardPolicy in queue.  Fix gc_grace_seconds not being set
for queue.
"
885,88cb46d,"['Testing', 'Bug fix']","Fix for https://github.com/Netflix/astyanax/issues/125
"
886,86f96e2,['Clean up'],"Remove code that was inadvertently checked in.
"
887,8d79251,['Feature Add'],"Add the ability to use additional Jersey ClientFilters in the
DiscoveryClient
"
888,3c21c24,['Maintenance'],"Removing race condition in shuffleInstances due to premature .clear() of
virtualHostnameMap (needed by getter APIs).
"
889,7575254,"['Clean up', 'Maintenance', 'Indentation']","Fix whitespace differences I introduced inadvertantly
Remove an import I left behind from the previous change
Correct the visibility of SystemSSLCustomApacheHttpClientConfig"
890,fb709f6,['Indentation'],"removing extra whitespace
"
891,6c15520,['Cross'],"Add additional logging for client transport resolution of eureka server info.
"
892,e494871,['Bug fix'],"Fixed issue with file cache where stale cached file is used when the server is restarted (#372)


"
893,6050958,"['Maintenance', 'Clean up']","{#101} Incremental progress.
"
894,041a209,"['Testing', 'Maintenance']","Fix build
"
895,71b12db,"['Clean up', 'Documentation']","Un-deprecate LazySingleton (it's still needed when running in Stage.PRODUCTION)
"
896,64a488b,"['Testing', 'Feature Add']","Add record count variance validator and test
"
897,805d4f4,"['Testing', 'Maintenance']","Changed the implementation to use FixedLengthElementArray for further compacting the data structure for prefix index
"
898,690e197,"['Testing', 'Maintenance']","Added tests for some HollowProducer/HollowConsumer interactions
"
899,b947a20,"['Testing', 'Maintenance']","Adding a test for continuing a delta chain for a restored state while delta processing.
"
900,66f7073,['Clean up'],skip data accessors and indexes when using HollowPrimitivetypes
901,81b39a2,"['Testing', 'Maintenance']","check arguments
"
902,93e27e8,"['Legal', 'Maintenance']","make listening to multiple producers easier to implement
"
903,04f33ad,"['Testing', 'Maintenance', 'Indentation']","Filter out all thread pool objects from thread pool metric streams which have not executed a command
"
904,cae8191,"['Testing', 'Maintenance']","Simplify chained properties and expose less public methods/classes.
"
905,bd28d47,['Maintenance'],"Hopefully fixing the FindBugs warnings.
"
906,0c219cb,"['Testing', 'Cross']","Remove/rename some error codes in IMFErrorLogger
"
